id,sentiment,call_timestamp,reason,city,state,channel,response_time,call duration in minutes,call_center,Market
QHA-29033770-N-413890-z1,Very Negative,10/22/2023,Canister Seal Issue,Montgomery,Alabama,Text,Within SLA,13,Los Angeles/CA,HOME
LXQ-96399005-O-853875-RD,Negative,10/10/2023,Pressure Error Alert,Huntsville,Alabama,Text,Within SLA,40,Los Angeles/CA,HOME
ZJU-91014584-V-675084-Lq,Neutral,10/17/2023,Power Cord issue,Huntsville,Alabama,Call-Center,Below SLA,35,Los Angeles/CA,HOME
YDY-75229697-0-278996-RO,Negative,10/30/2023,Pressure Error Alert,Mobile,Alabama,Email,Below SLA,24,Los Angeles/CA,HOME
xAT-44132700-u-245248-JX,Neutral,10/8/2023,Canister Seal Issue,Montgomery,Alabama,Call-Center,Within SLA,10,Baltimore/MD,HOME
APT-27467127-J-620552-Lh,Negative,10/16/2023,Canister Seal Issue,Montgomery,Alabama,Email,Within SLA,22,Los Angeles/CA,HOME
THV-68881607-x-218939-7e,Neutral,10/13/2023,Canister Seal Issue,Birmingham,Alabama,Call-Center,Below SLA,23,Baltimore/MD,HOME
LOB-12208697-G-853563-6U,Negative,10/28/2023,Pressure Error Alert,Birmingham,Alabama,Email,Below SLA,33,Baltimore/MD,HOME
xTD-29191806-Y-523486-wZ,Negative,10/24/2023,Canister Seal Issue,Montgomery,Alabama,Email,Below SLA,39,Los Angeles/CA,HOME
TII-10031210-2-711826-5n,Negative,10/5/2023,Canister Seal Issue,Montgomery,Alabama,Call-Center,Below SLA,41,Los Angeles/CA,HOME
YNB-93236533-S-251615-8o,Neutral,10/21/2023,Pressure Error Alert,Huntsville,Alabama,Web,Within SLA,36,Baltimore/MD,HOME
ZOE-03168513-a-253862-UI,Positive,10/27/2023,Canister Seal Issue,Birmingham,Alabama,Call-Center,Within SLA,15,Baltimore/MD,HOME
PIR-55237646-7-401164-UR,Very Negative,10/25/2023,Canister Seal Issue,Mobile,Alabama,Text,Within SLA,22,Chicago/IL,HOME
UOZ-69764222-U-710506-T7,Negative,10/16/2023,Canister Seal Issue,Birmingham,Alabama,Email,Within SLA,35,Los Angeles/CA,HOME
WOY-63550104-S-557819-LP,Negative,10/16/2023,Canister Seal Issue,Mobile,Alabama,Web,Below SLA,14,Baltimore/MD,HOME
TFQ-22073926-R-754537-eU,Negative,10/16/2023,Canister Seal Issue,Birmingham,Alabama,Email,Above SLA,7,Los Angeles/CA,HOME
UAW-98994144-s-806190-qA,Negative,10/29/2023,Canister Seal Issue,Mobile,Alabama,Call-Center,Above SLA,33,Los Angeles/CA,HOME
EXI-77552487-z-771416-FZ,Positive,10/29/2023,Pressure Error Alert,Mobile,Alabama,Email,Within SLA,22,Los Angeles/CA,HOME
NAB-47941082-w-220865-n4,Negative,10/6/2023,Power Cord issue,Mobile,Alabama,Call-Center,Below SLA,11,Chicago/IL,HOME
PAR-55524281-0-547332-n8,Negative,10/4/2023,Pressure Error Alert,Montgomery,Alabama,Text,Below SLA,17,Baltimore/MD,HOME
ARR-38861923-a-115782-U3,Neutral,10/6/2023,Canister Seal Issue,Huntsville,Alabama,Text,Within SLA,27,Denver/CO,HOME
RRQ-94412545-q-453944-vq,Neutral,10/14/2023,Power Cord issue,Birmingham,Alabama,Call-Center,Within SLA,13,Baltimore/MD,HOME
JEY-50897164-L-991773-il,Positive,10/11/2023,Canister Seal Issue,Birmingham,Alabama,Text,Below SLA,38,Los Angeles/CA,HOME
JVG-89848103-4-922357-8d,Very Negative,10/16/2023,Canister Seal Issue,Huntsville,Alabama,Call-Center,Within SLA,31,Baltimore/MD,HOME
YZF-61957889-3-549551-sl,Positive,10/28/2023,Power Cord issue,Birmingham,Alabama,Call-Center,Below SLA,35,Chicago/IL,HOME
AND-11197133-H-206043-FB,Positive,10/13/2023,Canister Seal Issue,Birmingham,Alabama,Email,Within SLA,40,Los Angeles/CA,HOME
PxQ-69865348-x-174546-Xs,Neutral,10/18/2023,Canister Seal Issue,Birmingham,Alabama,Email,Within SLA,40,Baltimore/MD,HOME
UOR-20068361-b-399241-8R,Negative,10/28/2023,Canister Seal Issue,Huntsville,Alabama,Call-Center,Below SLA,12,Los Angeles/CA,HOME
SQP-68475354-S-290208-U8,Neutral,10/23/2023,Canister Seal Issue,Birmingham,Alabama,Call-Center,Above SLA,31,Baltimore/MD,HOME
HQR-27129120-v-123636-Rv,Neutral,10/2/2023,Canister Seal Issue,Montgomery,Alabama,Web,Within SLA,43,Baltimore/MD,HOME
RWP-07194025-D-772933-hq,Very Negative,10/5/2023,Power Cord issue,Birmingham,Alabama,Call-Center,Within SLA,41,Denver/CO,HOME
WOS-44841813-R-014114-Rp,Very Positive,10/26/2023,Pressure Error Alert,Birmingham,Alabama,Web,Below SLA,41,Baltimore/MD,HOME
RYU-27666278-X-752829-EH,Very Negative,10/28/2023,Canister Seal Issue,Tuscaloosa,Alabama,Email,Above SLA,32,Chicago/IL,HOME
VPO-20229260-v-810687-5n,Negative,10/6/2023,Canister Seal Issue,Birmingham,Alabama,Text,Within SLA,32,Baltimore/MD,HOME
xOY-00654721-x-411387-pf,Negative,10/12/2023,Canister Seal Issue,Birmingham,Alabama,Web,Within SLA,45,Baltimore/MD,HOME
AAH-47182806-V-056613-xt,Negative,10/21/2023,Power Cord issue,Montgomery,Alabama,Call-Center,Within SLA,42,Denver/CO,HOME
SFU-16956104-3-817005-WU,Negative,10/1/2023,Canister Seal Issue,Birmingham,Alabama,Email,Within SLA,30,Baltimore/MD,HOME
LUO-53198869-X-004919-l0,Very Negative,10/8/2023,Canister Seal Issue,Montgomery,Alabama,Text,Above SLA,9,Los Angeles/CA,HOME
NHA-82085718-4-038587-RL,Very Negative,10/12/2023,Pressure Error Alert,Mobile,Alabama,Text,Above SLA,35,Los Angeles/CA,HOME
QBI-24863272-w-134062-uZ,Very Positive,10/15/2023,Canister Seal Issue,Montgomery,Alabama,Call-Center,Below SLA,25,Denver/CO,HOME
PID-26291159-9-162424-Yf,Neutral,10/13/2023,Pressure Error Alert,Birmingham,Alabama,Email,Within SLA,43,Baltimore/MD,HOME
PSU-58240555-z-303177-Ol,Negative,10/14/2023,Power Cord issue,Huntsville,Alabama,Call-Center,Below SLA,21,Baltimore/MD,HOME
HPJ-49717850-w-353121-No,Neutral,10/20/2023,Power Cord issue,Birmingham,Alabama,Call-Center,Below SLA,35,Los Angeles/CA,HOME
xDT-69361895-I-341962-1U,Negative,10/8/2023,Pressure Error Alert,Tuscaloosa,Alabama,Email,Within SLA,41,Chicago/IL,HOME
xZA-78437384-x-098491-ba,Neutral,10/6/2023,Canister Seal Issue,Birmingham,Alabama,Call-Center,Within SLA,14,Baltimore/MD,HOME
FRW-08325494-b-496950-FB,Neutral,10/1/2023,Power Cord issue,Birmingham,Alabama,Call-Center,Within SLA,27,Los Angeles/CA,HOME
WSA-89476462-j-071696-tZ,Neutral,10/24/2023,Canister Seal Issue,Birmingham,Alabama,Web,Within SLA,18,Los Angeles/CA,HOME
OZH-05616854-v-735456-tf,Very Negative,10/17/2023,Canister Seal Issue,Anniston,Alabama,Text,Within SLA,13,Los Angeles/CA,HOME
SAN-87863042-H-565394-ax,Negative,10/16/2023,Canister Seal Issue,Montgomery,Alabama,Email,Within SLA,31,Baltimore/MD,HOME
RYN-94016980-B-733409-ER,Very Negative,10/30/2023,Canister Seal Issue,Montgomery,Alabama,Email,Within SLA,5,Los Angeles/CA,HOME
PFB-61670927-r-884255-1U,Very Negative,10/16/2023,Canister Seal Issue,Mobile,Alabama,Email,Within SLA,18,Los Angeles/CA,HOME
BLD-21542869-O-930188-oV,Neutral,10/30/2023,Canister Seal Issue,Birmingham,Alabama,Call-Center,Below SLA,34,Los Angeles/CA,HOME
URT-52213129-G-442309-JB,Negative,10/23/2023,Canister Seal Issue,Mobile,Alabama,Call-Center,Above SLA,28,Denver/CO,HOME
ZNU-54949311-f-145112-3l,Neutral,10/9/2023,Canister Seal Issue,Mobile,Alabama,Web,Within SLA,16,Chicago/IL,HOME
YTJ-23056436-1-837787-Dx,Negative,10/20/2023,Power Cord issue,Mobile,Alabama,Call-Center,Below SLA,15,Baltimore/MD,HOME
XRH-33881421-f-556176-Ol,Very Positive,10/21/2023,Canister Seal Issue,Mobile,Alabama,Text,Within SLA,9,Chicago/IL,HOME
TYX-00054652-x-231646-wD,Very Positive,10/28/2023,Canister Seal Issue,Birmingham,Alabama,Email,Below SLA,32,Chicago/IL,HOME
FEZ-05453363-I-424310-DE,Very Negative,10/26/2023,Canister Seal Issue,Montgomery,Alabama,Call-Center,Below SLA,18,Baltimore/MD,HOME
NPO-93768183-q-206305-2b,Very Negative,10/14/2023,Pressure Error Alert,Gadsden,Alabama,Email,Within SLA,19,Baltimore/MD,HOME
WJR-60476191-t-497698-ln,Negative,10/4/2023,Canister Seal Issue,Montgomery,Alabama,Web,Within SLA,26,Los Angeles/CA,HOME
OAx-03379405-t-544807-TH,Positive,10/19/2023,Canister Seal Issue,Birmingham,Alabama,Call-Center,Within SLA,18,Los Angeles/CA,HOME
URD-10918799-q-196939-pW,Negative,10/24/2023,Canister Seal Issue,Montgomery,Alabama,Text,Within SLA,32,Baltimore/MD,HOME
LVD-08440164-r-492232-70,Negative,10/22/2023,Canister Seal Issue,Mobile,Alabama,Call-Center,Within SLA,5,Baltimore/MD,HOME
TJH-48398210-L-199474-Dx,Positive,10/8/2023,Canister Seal Issue,Huntsville,Alabama,Web,Above SLA,29,Chicago/IL,HOME
BZN-85372592-v-203443-Rf,Neutral,10/22/2023,Canister Seal Issue,Birmingham,Alabama,Call-Center,Within SLA,41,Los Angeles/CA,HOME
HXP-14891484-B-075868-oV,Negative,10/7/2023,Canister Seal Issue,Mobile,Alabama,Email,Within SLA,19,Baltimore/MD,HOME
GXB-51526251-4-691652-DZ,Negative,10/12/2023,Canister Seal Issue,Birmingham,Alabama,Text,Below SLA,24,Denver/CO,HOME
UIW-47851777-5-526053-qz,Neutral,10/30/2023,Power Cord issue,Birmingham,Alabama,Call-Center,Below SLA,5,Denver/CO,HOME
VRH-35928708-E-014014-Rl,Negative,10/30/2023,Canister Seal Issue,Montgomery,Alabama,Text,Within SLA,8,Baltimore/MD,HOME
NRR-31131445-n-902261-zP,Neutral,10/9/2023,Canister Seal Issue,Montgomery,Alabama,Web,Within SLA,17,Los Angeles/CA,HOME
WTQ-15016171-s-987542-xE,Negative,10/18/2023,Canister Seal Issue,Mobile,Alabama,Text,Within SLA,31,Los Angeles/CA,HOME
ATU-91293553-Y-554443-VU,Neutral,10/3/2023,Canister Seal Issue,Huntsville,Alabama,Email,Above SLA,7,Chicago/IL,HOME
ATS-32945525-p-342277-GU,Neutral,10/9/2023,Pressure Error Alert,Birmingham,Alabama,Email,Below SLA,5,Los Angeles/CA,HOME
ZGL-60531693-7-694107-u9,Neutral,10/7/2023,Canister Seal Issue,Birmingham,Alabama,Text,Above SLA,41,Los Angeles/CA,HOME
BBU-15568033-B-120435-2B,Negative,10/20/2023,Canister Seal Issue,Birmingham,Alabama,Email,Within SLA,19,Baltimore/MD,HOME
PUU-81757566-5-204902-xn,Very Negative,10/5/2023,Canister Seal Issue,Huntsville,Alabama,Text,Above SLA,19,Baltimore/MD,HOME
JVN-75068935-t-125374-QU,Negative,10/11/2023,Pressure Error Alert,Birmingham,Alabama,Text,Below SLA,19,Baltimore/MD,HOME
RPR-52012083-j-535544-AZ,Negative,10/6/2023,Canister Seal Issue,Mobile,Alabama,Email,Within SLA,32,Los Angeles/CA,HOME
GBY-05496612-X-286193-oN,Very Positive,10/21/2023,Canister Seal Issue,Birmingham,Alabama,Email,Within SLA,13,Baltimore/MD,HOME
IXY-66141115-i-845834-UD,Neutral,10/15/2023,Pressure Error Alert,Birmingham,Alabama,Text,Within SLA,13,Los Angeles/CA,HOME
YSB-25663316-3-227611-q4,Very Positive,10/12/2023,Canister Seal Issue,Montgomery,Alabama,Text,Above SLA,33,Los Angeles/CA,HOME
UJV-47328935-T-414634-xA,Neutral,10/30/2023,Pressure Error Alert,Tuscaloosa,Alabama,Text,Below SLA,15,Los Angeles/CA,HOME
ILE-52248630-P-887265-Tb,Neutral,10/12/2023,Pressure Error Alert,Birmingham,Alabama,Text,Within SLA,43,Los Angeles/CA,HOME
BPR-46606520-Y-675090-xr,Very Positive,10/28/2023,Canister Seal Issue,Montgomery,Alabama,Call-Center,Below SLA,32,Los Angeles/CA,HOME
EFY-28240003-3-204748-h2,Neutral,10/7/2023,Canister Seal Issue,Birmingham,Alabama,Email,Within SLA,26,Baltimore/MD,HOME
VYL-01577813-S-041990-bY,Negative,10/10/2023,Canister Seal Issue,Montgomery,Alabama,Text,Within SLA,27,Los Angeles/CA,HOME
ZSS-92710896-g-977930-YU,Neutral,10/24/2023,Power Cord issue,Birmingham,Alabama,Call-Center,Below SLA,10,Los Angeles/CA,HOME
GLA-57844133-y-415676-ue,Negative,10/7/2023,Canister Seal Issue,Birmingham,Alabama,Email,Within SLA,15,Denver/CO,HOME
JJI-89292350-P-339758-l0,Neutral,10/15/2023,Canister Seal Issue,Mobile,Alabama,Call-Center,Below SLA,8,Los Angeles/CA,HOME
SGQ-78818554-P-123541-dq,Negative,10/12/2023,Canister Seal Issue,Birmingham,Alabama,Call-Center,Within SLA,22,Los Angeles/CA,HOME
RXD-80938844-A-888241-ll,Negative,10/6/2023,Canister Seal Issue,Montgomery,Alabama,Call-Center,Above SLA,40,Baltimore/MD,HOME
ISF-30510959-I-559922-LZ,Very Negative,10/18/2023,Canister Seal Issue,Mobile,Alabama,Web,Below SLA,6,Baltimore/MD,HOME
IZE-09282450-x-990626-Sq,Neutral,10/5/2023,Canister Seal Issue,Birmingham,Alabama,Call-Center,Above SLA,25,Los Angeles/CA,HOME
PPI-79538529-t-580808-Ll,Negative,10/1/2023,Canister Seal Issue,Montgomery,Alabama,Web,Within SLA,34,Los Angeles/CA,HOME
GFB-56754600-N-911538-xh,Very Negative,10/14/2023,Pressure Error Alert,Montgomery,Alabama,Text,Below SLA,24,Chicago/IL,HOME
PPY-95802157-v-341338-TP,Neutral,10/12/2023,Canister Seal Issue,Birmingham,Alabama,Text,Within SLA,7,Baltimore/MD,HOME
SNT-54329104-Z-927926-Yz,Very Positive,10/22/2023,Canister Seal Issue,Montgomery,Alabama,Text,Within SLA,7,Los Angeles/CA,HOME
OLJ-31670565-G-552879-xH,Negative,10/23/2023,Canister Seal Issue,Birmingham,Alabama,Web,Within SLA,42,Baltimore/MD,HOME
RxI-14659213-x-307269-py,Neutral,10/13/2023,Canister Seal Issue,Birmingham,Alabama,Web,Below SLA,11,Los Angeles/CA,HOME
NQO-07637935-N-347119-tF,Neutral,10/3/2023,Canister Seal Issue,Montgomery,Alabama,Web,Above SLA,8,Los Angeles/CA,HOME
VVE-55733881-O-358600-EN,Negative,10/19/2023,Canister Seal Issue,Anniston,Alabama,Email,Below SLA,29,Los Angeles/CA,HOME
HEG-96259865-6-078517-7y,Very Positive,10/15/2023,Power Cord issue,Mobile,Alabama,Call-Center,Within SLA,31,Denver/CO,HOME
XZR-76525832-4-712146-UZ,Negative,10/12/2023,Power Cord issue,Birmingham,Alabama,Call-Center,Within SLA,29,Los Angeles/CA,HOME
OXZ-02591529-O-334001-NU,Negative,10/29/2023,Canister Seal Issue,Birmingham,Alabama,Text,Within SLA,33,Los Angeles/CA,HOME
BNA-39363026-J-438477-uw,Very Positive,10/20/2023,Canister Seal Issue,Birmingham,Alabama,Call-Center,Within SLA,8,Chicago/IL,HOME
JOV-92491586-s-425366-BR,Negative,10/9/2023,Canister Seal Issue,Huntsville,Alabama,Text,Within SLA,26,Baltimore/MD,HOME
RGL-26293675-V-921184-1I,Very Negative,10/2/2023,Canister Seal Issue,Huntsville,Alabama,Web,Within SLA,5,Baltimore/MD,HOME
LLD-69093485-X-715267-2R,Very Negative,10/26/2023,Power Cord issue,Montgomery,Alabama,Call-Center,Within SLA,15,Baltimore/MD,HOME
QXN-89369844-Q-781701-VQ,Neutral,10/2/2023,Canister Seal Issue,Birmingham,Alabama,Web,Below SLA,42,Baltimore/MD,HOME
QSO-48279779-1-255183-QS,Very Positive,10/10/2023,Canister Seal Issue,Birmingham,Alabama,Web,Above SLA,41,Los Angeles/CA,HOME
AOY-31318129-Q-195755-oZ,Very Negative,10/3/2023,Pressure Error Alert,Mobile,Alabama,Web,Within SLA,45,Los Angeles/CA,HOME
RAB-50760954-W-766386-TF,Negative,10/14/2023,Canister Seal Issue,Tuscaloosa,Alabama,Web,Within SLA,33,Los Angeles/CA,HOME
XZV-87430318-U-614970-y8,Negative,10/2/2023,Canister Seal Issue,Birmingham,Alabama,Email,Within SLA,29,Los Angeles/CA,HOME
PTS-59895101-f-283466-OY,Very Negative,10/10/2023,Pressure Error Alert,Montgomery,Alabama,Text,Within SLA,30,Los Angeles/CA,HOME
DYR-69106959-I-694496-UH,Very Negative,10/16/2023,Canister Seal Issue,Mobile,Alabama,Text,Within SLA,6,Denver/CO,HOME
BUV-59631478-2-413085-RU,Neutral,10/22/2023,Canister Seal Issue,Birmingham,Alabama,Web,Within SLA,13,Los Angeles/CA,HOME
LIY-08890333-U-539758-EN,Very Negative,10/13/2023,Pressure Error Alert,Huntsville,Alabama,Email,Above SLA,29,Los Angeles/CA,HOME
ZXR-57174574-U-334806-PI,Negative,10/2/2023,Canister Seal Issue,Huntsville,Alabama,Email,Below SLA,14,Baltimore/MD,HOME
VXP-56892602-v-858225-lw,Negative,10/19/2023,Canister Seal Issue,Mobile,Alabama,Web,Within SLA,23,Los Angeles/CA,HOME
EFL-77643099-U-258874-yg,Positive,10/9/2023,Canister Seal Issue,Montgomery,Alabama,Email,Above SLA,24,Los Angeles/CA,HOME
WQJ-22831474-1-087804-xj,Positive,10/3/2023,Power Cord issue,Montgomery,Alabama,Call-Center,Within SLA,32,Los Angeles/CA,HOME
BIA-28727305-L-597519-g6,Very Negative,10/28/2023,Power Cord issue,Montgomery,Alabama,Call-Center,Below SLA,18,Los Angeles/CA,HOME
SWW-76643163-g-783745-tg,Negative,10/22/2023,Canister Seal Issue,Birmingham,Alabama,Web,Within SLA,7,Los Angeles/CA,HOME
NNR-60954914-G-776430-Ua,Neutral,10/13/2023,Canister Seal Issue,Montgomery,Alabama,Web,Within SLA,31,Chicago/IL,HOME
IEA-18303797-x-926792-Hs,Very Negative,10/16/2023,Canister Seal Issue,Mobile,Alabama,Web,Below SLA,23,Baltimore/MD,HOME
AIG-50712617-X-263128-Rn,Very Negative,10/15/2023,Canister Seal Issue,Birmingham,Alabama,Email,Within SLA,16,Chicago/IL,HOME
JUU-80508846-0-744877-6V,Very Positive,10/24/2023,Pressure Error Alert,Montgomery,Alabama,Email,Within SLA,32,Baltimore/MD,HOME
XUO-34242220-L-476230-Pl,Positive,10/14/2023,Power Cord issue,Birmingham,Alabama,Call-Center,Below SLA,15,Baltimore/MD,HOME
BUP-11354431-b-928418-26,Very Negative,10/20/2023,Power Cord issue,Mobile,Alabama,Call-Center,Within SLA,34,Los Angeles/CA,HOME
EBS-59303841-l-798443-Jo,Negative,10/2/2023,Canister Seal Issue,Huntsville,Alabama,Web,Below SLA,45,Los Angeles/CA,HOME
BGW-19992912-5-063233-A7,Negative,10/13/2023,Canister Seal Issue,Mobile,Alabama,Text,Above SLA,28,Denver/CO,HOME
UPY-89698956-v-312740-BF,Negative,10/24/2023,Canister Seal Issue,Gadsden,Alabama,Email,Within SLA,6,Baltimore/MD,HOME
DEX-06502385-G-180788-eA,Positive,10/2/2023,Canister Seal Issue,Mobile,Alabama,Text,Below SLA,20,Los Angeles/CA,HOME
PRH-51562116-Y-396388-Ox,Very Positive,10/12/2023,Canister Seal Issue,Mobile,Alabama,Email,Above SLA,43,Los Angeles/CA,HOME
XJA-51231698-8-898537-vR,Negative,10/17/2023,Power Cord issue,Huntsville,Alabama,Call-Center,Within SLA,18,Los Angeles/CA,HOME
NOY-66329585-j-293760-uR,Negative,10/20/2023,Pressure Error Alert,Mobile,Alabama,Email,Below SLA,19,Los Angeles/CA,HOME
VWZ-13319214-n-455998-51,Negative,10/4/2023,Canister Seal Issue,Tuscaloosa,Alabama,Email,Within SLA,32,Baltimore/MD,HOME
GEN-48075355-g-853051-j0,Positive,10/17/2023,Canister Seal Issue,Montgomery,Alabama,Email,Within SLA,15,Los Angeles/CA,HOME
BYN-95966400-d-267542-Rt,Neutral,10/26/2023,Canister Seal Issue,Birmingham,Alabama,Web,Within SLA,22,Los Angeles/CA,HOME
FOR-31094087-F-336771-UR,Very Negative,10/10/2023,Power Cord issue,Birmingham,Alabama,Call-Center,Above SLA,14,Los Angeles/CA,HOME
HTW-86014617-q-046639-uO,Negative,10/29/2023,Canister Seal Issue,Birmingham,Alabama,Web,Within SLA,27,Chicago/IL,HOME
OAP-18789370-J-059622-ZO,Neutral,10/11/2023,Pressure Error Alert,Birmingham,Alabama,Text,Within SLA,8,Los Angeles/CA,HOME
UAZ-40165379-6-165782-hg,Negative,10/8/2023,Canister Seal Issue,Mobile,Alabama,Call-Center,Below SLA,25,Chicago/IL,HOME
XXY-14562800-z-662838-sb,Very Negative,10/17/2023,Pressure Error Alert,Birmingham,Alabama,Web,Within SLA,23,Los Angeles/CA,HOME
GxO-57781587-p-049361-NQ,Very Negative,10/6/2023,Canister Seal Issue,Montgomery,Alabama,Text,Within SLA,6,Los Angeles/CA,HOME
GZU-69176119-e-339535-dF,Negative,10/29/2023,Canister Seal Issue,Birmingham,Alabama,Call-Center,Within SLA,42,Los Angeles/CA,HOME
YGP-10692659-r-211505-Z8,Negative,10/7/2023,Canister Seal Issue,Montgomery,Alabama,Web,Within SLA,13,Los Angeles/CA,HOME
EAD-95357046-T-676012-3x,Positive,10/3/2023,Canister Seal Issue,Birmingham,Alabama,Text,Below SLA,31,Baltimore/MD,HOME
HFP-82226375-V-979347-Ur,Very Positive,10/21/2023,Canister Seal Issue,Birmingham,Alabama,Text,Within SLA,10,Los Angeles/CA,HOME
RHT-49965257-a-227589-5S,Neutral,10/10/2023,Canister Seal Issue,Birmingham,Alabama,Call-Center,Within SLA,27,Los Angeles/CA,HOME
GJY-15307609-S-506312-Bv,Neutral,10/20/2023,Canister Seal Issue,Birmingham,Alabama,Text,Within SLA,20,Denver/CO,HOME
QUP-92261867-j-422461-Ri,Negative,10/27/2023,Canister Seal Issue,Mobile,Alabama,Text,Within SLA,32,Baltimore/MD,HOME
xBL-34049397-i-929706-JA,Very Negative,10/14/2023,Power Cord issue,Birmingham,Alabama,Call-Center,Within SLA,11,Los Angeles/CA,HOME
RXZ-68931424-7-210124-Dx,Very Negative,10/20/2023,Canister Seal Issue,Birmingham,Alabama,Text,Below SLA,29,Denver/CO,HOME
HSD-17631831-y-222125-5p,Very Negative,10/8/2023,Power Cord issue,Birmingham,Alabama,Call-Center,Within SLA,33,Los Angeles/CA,HOME
TGY-26522050-4-895021-X2,Negative,10/19/2023,Canister Seal Issue,Birmingham,Alabama,Email,Above SLA,30,Los Angeles/CA,HOME
IPT-32186274-W-888070-po,Negative,10/19/2023,Canister Seal Issue,Montgomery,Alabama,Web,Within SLA,21,Los Angeles/CA,HOME
RDO-37973367-3-439527-Sx,Neutral,10/14/2023,Canister Seal Issue,Montgomery,Alabama,Call-Center,Within SLA,39,Baltimore/MD,HOME
PGW-88705526-a-190923-JG,Neutral,10/24/2023,Canister Seal Issue,Mobile,Alabama,Web,Within SLA,25,Baltimore/MD,HOME
ITx-61359409-b-144289-52,Very Negative,10/2/2023,Canister Seal Issue,Montgomery,Alabama,Web,Within SLA,32,Baltimore/MD,HOME
ZUU-47881325-V-436607-2r,Negative,10/7/2023,Power Cord issue,Birmingham,Alabama,Call-Center,Within SLA,39,Los Angeles/CA,HOME
xUG-59562631-U-577066-x9,Very Negative,10/16/2023,Canister Seal Issue,Birmingham,Alabama,Call-Center,Above SLA,25,Chicago/IL,HOME
BDE-38035376-u-142266-ux,Neutral,10/21/2023,Canister Seal Issue,Montgomery,Alabama,Web,Below SLA,11,Baltimore/MD,HOME
Zxx-03807658-H-805554-iI,Negative,10/19/2023,Canister Seal Issue,Mobile,Alabama,Email,Within SLA,39,Baltimore/MD,HOME
TNV-07149844-N-312971-2h,Negative,10/5/2023,Canister Seal Issue,Birmingham,Alabama,Call-Center,Within SLA,26,Los Angeles/CA,HOME
RGR-55891636-w-761784-2Q,Very Negative,10/28/2023,Canister Seal Issue,Birmingham,Alabama,Web,Within SLA,15,Los Angeles/CA,HOME
BPU-01221074-O-668688-v8,Neutral,10/24/2023,Canister Seal Issue,Mobile,Alabama,Web,Within SLA,42,Denver/CO,HOME
YHW-44549206-d-757235-ov,Negative,10/12/2023,Canister Seal Issue,Mobile,Alabama,Web,Within SLA,31,Chicago/IL,HOME
UBH-96686971-H-841007-Js,Neutral,10/21/2023,Power Cord issue,Birmingham,Alabama,Call-Center,Within SLA,17,Baltimore/MD,HOME
URV-84727543-D-264013-7H,Neutral,10/10/2023,Canister Seal Issue,Mobile,Alabama,Email,Within SLA,30,Baltimore/MD,HOME
UxD-21884971-8-729353-Qe,Neutral,10/4/2023,Pressure Error Alert,Montgomery,Alabama,Email,Below SLA,19,Los Angeles/CA,HOME
QEZ-23777749-l-459787-2N,Very Negative,10/15/2023,Canister Seal Issue,Birmingham,Alabama,Web,Within SLA,28,Los Angeles/CA,HOME
XUT-08723886-Z-351694-7U,Neutral,10/16/2023,Canister Seal Issue,Birmingham,Alabama,Web,Within SLA,26,Baltimore/MD,HOME
ABR-65702060-X-640676-U7,Negative,10/6/2023,Canister Seal Issue,Birmingham,Alabama,Email,Within SLA,14,Baltimore/MD,HOME
AAF-97589540-z-453138-Ua,Neutral,10/27/2023,Power Cord issue,Tuscaloosa,Alabama,Call-Center,Below SLA,28,Chicago/IL,HOME
